email_id,subject,text,label
4110,Special Offer,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Monday.,promotions
4397,Limited Time Deal,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Friday.,promotions
3894,Upcoming Event,The event schedule has been updated. Please respond when convenient. This update is scheduled for Thursday.,events
2659,Schedule Update,I would like to arrange a meeting to discuss the project. Please respond when convenient. This update is scheduled for Friday.,meetings
856,Support Request,I have not received my order yet and would like an update. Please respond when convenient. This update is scheduled for Thursday.,customer_support
79,Project Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Tuesday.,business
2248,Invoice,Your invoice is due for payment by the end of this month. Please respond when convenient. This update is scheduled for Thursday.,finance
4571,Latest News,Welcome to our monthly newsletter. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
3657,Event Invitation,Please find the invitation for the upcoming seminar. Please respond when convenient. This update is scheduled for Thursday.,events
4152,Limited Time Deal,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Thursday.,promotions
3379,Hotel Reservation,Your flight booking has been confirmed for next Monday. Please respond when convenient. This update is scheduled for Thursday.,travel
2280,Invoice,Could you confirm whether my refund has been issued? Please respond when convenient. This update is scheduled for Wednesday.,finance
2599,Meeting Request,I would like to arrange a meeting to discuss the project. Please respond when convenient. This update is scheduled for Tuesday.,meetings
4160,Special Offer,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Friday.,promotions
3871,Upcoming Event,Please RSVP for the upcoming company event. Please respond when convenient. This update is scheduled for Monday.,events
3429,Travel Confirmation,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Friday.,travel
2177,Invoice,Your invoice is due for payment by the end of this month. Please respond when convenient. This update is scheduled for Friday.,finance
425,Quarterly Report,The client has requested an update on the project timeline. Please respond when convenient. This update is scheduled for Tuesday.,business
393,Project Update,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Thursday.,business
4727,Latest News,This week's newsletter includes important announcements. Please respond when convenient. This update is scheduled for Wednesday.,newsletter_updates
3694,Conference Update,Please find the invitation for the upcoming seminar. Please respond when convenient. This update is scheduled for Thursday.,events
